COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	Gene_Product	NCBI.Biosample.Accession	Cat
COG1132	2682470709	Ga0128518_10687	ATP-binding cassette, subfamily B/ATP-binding cassette, subfamily B, tetracycline resistant protein	2681813000	Enterococcus canis NBRC 100695	13	82053	83801	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1132	2682469820	Ga0128518_10310	ATP-binding cassette, subfamily B, multidrug efflux pump	2681813000	Enterococcus canis NBRC 100695	13	8161	9930	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1132	2682470186	Ga0128518_10419	ATP-binding cassette, subfamily B	2681813000	Enterococcus canis NBRC 100695	13	21315	23051	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1132	2682469821	Ga0128518_10311	ATP-binding cassette, subfamily B, multidrug efflux pump	2681813000	Enterococcus canis NBRC 100695	13	9927	11654	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1132	2682469514	Ga0128518_10295	ATP-binding cassette, subfamily B, MsbA	2681813000	Enterococcus canis NBRC 100695	13	104360	105928	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1132	2682469292	Ga0128518_101572	ABC-type multidrug transport system, ATPase and permease component	2681813000	Enterococcus canis NBRC 100695	13	544579	546153	ABC-type multidrug transport system, ATPase and permease component	SAMD00046312	V
COG1134	2682471276	Ga0128518_11226	teichoic acid transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	38403	39476	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	SAMD00046312	G
COG1135	2682471077	Ga0128518_10948	D-methionine transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	39620	40684	ABC-type methionine transport system, ATPase component	SAMD00046312	E
COG1135	2682470822	Ga0128518_106200	D-methionine transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	208370	209086	ABC-type methionine transport system, ATPase component	SAMD00046312	E
COG1135	2682470021	Ga0128518_103212	D-methionine transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	226733	227767	ABC-type methionine transport system, ATPase component	SAMD00046312	E
COG1136	2682469866	Ga0128518_10357	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	59182	59955	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682469579	Ga0128518_102161	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	168302	168994	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682470741	Ga0128518_106119	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	119653	120399	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682469555	Ga0128518_102137	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	148252	148953	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682470789	Ga0128518_106167	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	173455	174222	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682470314	Ga0128518_104147	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	155986	156660	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1136	2682471310	Ga0128518_1136	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	5449	6102	ABC-type lipoprotein export system, ATPase component	SAMD00046312	M
COG1140	2682470813	Ga0128518_106191	 respiratory nitrate reductase beta subunit	2681813000	Enterococcus canis NBRC 100695	13	197735	199300	Nitrate reductase beta subunit	SAMD00046312	C P
COG1141	2682468815	Ga0128518_10194	ferredoxin	2681813000	Enterococcus canis NBRC 100695	13	73853	74065	Ferredoxin	SAMD00046312	C
COG1155	2682470128	Ga0128518_103320	V/A-type H+-transporting ATPase subunit A	2681813000	Enterococcus canis NBRC 100695	13	328578	330359	Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1	SAMD00046312	C
COG1156	2682470127	Ga0128518_103319	V/A-type H+-transporting ATPase subunit B	2681813000	Enterococcus canis NBRC 100695	13	327209	328585	Archaeal/vacuolar-type H+-ATPase subunit B/Vma2	SAMD00046312	C
COG1158	2682470097	Ga0128518_103289	 transcription termination factor Rho	2681813000	Enterococcus canis NBRC 100695	13	298059	299348	Transcription termination factor Rho	SAMD00046312	K
COG1159	2682469664	Ga0128518_102247	GTP-binding protein Era	2681813000	Enterococcus canis NBRC 100695	13	248305	249204	GTPase Era, involved in 16S rRNA processing	SAMD00046312	J
COG1160	2682468821	Ga0128518_101100	GTP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	79605	80915	Predicted GTPases	SAMD00046312	J
COG1161	2682468904	Ga0128518_101183	 Ras superfamily GTP-binding protein YlqF	2681813000	Enterococcus canis NBRC 100695	13	162310	163176	Ribosome biogenesis GTPase A	SAMD00046312	J
COG1161	2682469349	Ga0128518_101630	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	605194	606303	Ribosome biogenesis GTPase A	SAMD00046312	J
COG1162	2682470534	Ga0128518_105153	ribosome biogenesis GTPase	2681813000	Enterococcus canis NBRC 100695	13	142247	143131	Putative ribosome biogenesis GTPase RsgA	SAMD00046312	J
COG1164	2682470232	Ga0128518_10465	 oligopeptidase F. Metallo peptidase. MEROPS family M03B	2681813000	Enterococcus canis NBRC 100695	13	65381	67189	Oligoendopeptidase F	SAMD00046312	E
COG1164	2682469529	Ga0128518_102110	oligoendopeptidase, M3 family	2681813000	Enterococcus canis NBRC 100695	13	120205	121905	Oligoendopeptidase F	SAMD00046312	E
COG1164	2682470219	Ga0128518_10452	oligoendopeptidase, pepF/M3 family	2681813000	Enterococcus canis NBRC 100695	13	51880	53667	Oligoendopeptidase F	SAMD00046312	E
COG1167	2682469510	Ga0128518_10291	 transcriptional regulator, GntR family	2681813000	Enterococcus canis NBRC 100695	13	100035	101303	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	SAMD00046312	K E
COG1168	2682468950	Ga0128518_101229	cystathione beta-lyase	2681813000	Enterococcus canis NBRC 100695	13	214287	215462	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	SAMD00046312	E R
COG1168	2682470935	Ga0128518_1083	cystathione beta-lyase	2681813000	Enterococcus canis NBRC 100695	13	1390	2562	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	SAMD00046312	E R
COG1171	2682470044	Ga0128518_103236	threonine dehydratase	2681813000	Enterococcus canis NBRC 100695	13	248429	249394	Threonine dehydratase	SAMD00046312	E
COG1171	2682469913	Ga0128518_103104	 L-threonine ammonia-lyase	2681813000	Enterococcus canis NBRC 100695	13	106151	107119	Threonine dehydratase	SAMD00046312	E
COG1173	2682470546	Ga0128518_105165	peptide/nickel transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	153766	154683	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	SAMD00046312	E P
COG1173	2682470746	Ga0128518_106124	oligopeptide transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	124576	125625	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	SAMD00046312	E P
COG1174	2682471233	Ga0128518_11145	osmoprotectant transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	44741	45403	ABC-type proline/glycine betaine transport system, permease component	SAMD00046312	E
COG1174	2682471231	Ga0128518_11143	osmoprotectant transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	43180	43818	ABC-type proline/glycine betaine transport system, permease component	SAMD00046312	E
COG1175	2682470564	Ga0128518_105183	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	177893	178798	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682471241	Ga0128518_11153	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	56599	57513	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682470777	Ga0128518_106155	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	158850	159740	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682469985	Ga0128518_103176	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	178473	179339	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682469834	Ga0128518_10324	raffinose/stachyose/melibiose transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	23432	24295	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682469069	Ga0128518_101349	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	339547	340458	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682470392	Ga0128518_10510	multiple sugar transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	8669	9574	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682469915	Ga0128518_103106	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	107960	108913	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1175	2682469607	Ga0128518_102189	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	191654	192562	ABC-type sugar transport system, permease component	SAMD00046312	G
COG1176	2682471098	Ga0128518_10969	spermidine/putrescine transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	57250	58062	ABC-type spermidine/putrescine transport system, permease component I	SAMD00046312	E
COG1177	2682471099	Ga0128518_10970	spermidine/putrescine transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	58059	58880	ABC-type spermidine/putrescine transport system, permease component II	SAMD00046312	E
COG1178	2682470639	Ga0128518_10617	iron(III) transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	15438	17102	ABC-type Fe3+ transport system, permease component	SAMD00046312	P
COG1180	2682468888	Ga0128518_101167	pyruvate formate lyase activating enzyme	2681813000	Enterococcus canis NBRC 100695	13	142404	143165	Pyruvate-formate lyase-activating enzyme	SAMD00046312	O
COG1181	2682470213	Ga0128518_10446	 D-alanine--D-alanine ligase	2681813000	Enterococcus canis NBRC 100695	13	47416	48456	D-alanine-D-alanine ligase and related ATP-grasp enzymes	SAMD00046312	M R
COG1181	2682470476	Ga0128518_10594	D-alanine-D-alanine ligase	2681813000	Enterococcus canis NBRC 100695	13	89396	90448	D-alanine-D-alanine ligase and related ATP-grasp enzymes	SAMD00046312	M R
COG1182	2682471006	Ga0128518_10875	FMN-dependent NADH-azoreductase	2681813000	Enterococcus canis NBRC 100695	13	64289	64912	FMN-dependent NADH-azoreductase	SAMD00046312	C
COG1185	2682470479	Ga0128518_10597	polyribonucleotide nucleotidyltransferase	2681813000	Enterococcus canis NBRC 100695	13	91731	93839	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	SAMD00046312	J
COG1186	2682469709	Ga0128518_102292	peptide chain release factor 2	2681813000	Enterococcus canis NBRC 100695	13	294970	296040	Protein chain release factor B	SAMD00046312	J
COG1187	2682470500	Ga0128518_105118	16S rRNA pseudouridine516 synthase	2681813000	Enterococcus canis NBRC 100695	13	109328	110038	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	SAMD00046312	J
COG1187	2682470931	Ga0128518_107100	16S rRNA pseudouridine516 synthase	2681813000	Enterococcus canis NBRC 100695	13	90753	91478	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	SAMD00046312	J
COG1187	2682468812	Ga0128518_10190	23S rRNA pseudouridine2605 synthase	2681813000	Enterococcus canis NBRC 100695	13	71512	72228	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	SAMD00046312	J
COG1188	2682471379	Ga0128518_11421	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	2681813000	Enterococcus canis NBRC 100695	13	23155	23424	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	SAMD00046312	J
COG1189	2682469932	Ga0128518_103123	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase	2681813000	Enterococcus canis NBRC 100695	13	125306	126118	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	SAMD00046312	J
COG1190	2682471387	Ga0128518_11429	 lysyl-tRNA synthetase, class II	2681813000	Enterococcus canis NBRC 100695	13	30815	32308	Lysyl-tRNA synthetase (class II)	SAMD00046312	J
COG1192	2682471179	Ga0128518_11058	chromosome partitioning protein	2681813000	Enterococcus canis NBRC 100695	13	61846	62610	Cellulose biosynthesis protein BcsQ	SAMD00046312	D N
COG1192	2682471413	Ga0128518_11526	Cellulose biosynthesis protein BcsQ	2681813000	Enterococcus canis NBRC 100695	13	18921	19748	Cellulose biosynthesis protein BcsQ	SAMD00046312	D N
COG1193	2682470140	Ga0128518_103332	DNA mismatch repair protein MutS2	2681813000	Enterococcus canis NBRC 100695	13	340809	343166	dsDNA-specific endonuclease/ATPase MutS2	SAMD00046312	L
COG1193	2682471053	Ga0128518_10920	dsDNA-specific endonuclease/ATPase MutS2	2681813000	Enterococcus canis NBRC 100695	13	15652	17520	dsDNA-specific endonuclease/ATPase MutS2	SAMD00046312	L
COG1194	2682471257	Ga0128518_1127	 A/G-specific DNA-adenine glycosylase	2681813000	Enterococcus canis NBRC 100695	13	8395	9528	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	SAMD00046312	L
COG1195	2682471168	Ga0128518_11047	 DNA replication and repair protein RecF	2681813000	Enterococcus canis NBRC 100695	13	49911	51029	Recombinational DNA repair ATPase RecF	SAMD00046312	L
COG1196	2682470550	Ga0128518_105169	 condensin subunit Smc	2681813000	Enterococcus canis NBRC 100695	13	159013	162594	Chromosome segregation ATPase	SAMD00046312	D
COG1197	2682471377	Ga0128518_11419	 transcription-repair coupling factor	2681813000	Enterococcus canis NBRC 100695	13	18080	21598	Transcription-repair coupling factor (superfamily II helicase)	SAMD00046312	K L
COG1198	2682470528	Ga0128518_105147	 replication restart DNA helicase PriA	2681813000	Enterococcus canis NBRC 100695	13	134035	136413	Primosomal protein N' (replication factor Y) - superfamily II helicase	SAMD00046312	L
COG1199	2682469223	Ga0128518_101503	Rad3-related DNA helicase	2681813000	Enterococcus canis NBRC 100695	13	479778	482105	Rad3-related DNA helicase	SAMD00046312	L
COG1199	2682469509	Ga0128518_10290	ATP-dependent DNA helicase DinG	2681813000	Enterococcus canis NBRC 100695	13	97060	99780	Rad3-related DNA helicase	SAMD00046312	L
COG1200	2682470540	Ga0128518_105159	 ATP-dependent DNA helicase RecG	2681813000	Enterococcus canis NBRC 100695	13	147136	149157	RecG-like helicase	SAMD00046312	L
COG1203	2682470009	Ga0128518_103200	 CRISPR-associated helicase, Cas3 family	2681813000	Enterococcus canis NBRC 100695	13	212349	214745	CRISPR/Cas system-associated endonuclease/helicase Cas3	SAMD00046312	V
COG1206	2682468900	Ga0128518_101179	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2681813000	Enterococcus canis NBRC 100695	13	157113	158417	Folate-dependent tRNA-U54 methylase TrmFO/GidA	SAMD00046312	J
COG1207	2682470265	Ga0128518_10498	 UDP-N-acetylglucosamine pyrophosphorylase /glucosamine-1-phosphate N-acetyltransferase	2681813000	Enterococcus canis NBRC 100695	13	105344	106750	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	SAMD00046312	M
COG1210	2682469690	Ga0128518_102273	 UDP-glucose pyrophosphorylase	2681813000	Enterococcus canis NBRC 100695	13	276038	276940	UTP-glucose-1-phosphate uridylyltransferase	SAMD00046312	M
COG1210	2682470658	Ga0128518_10636	 UDP-glucose pyrophosphorylase	2681813000	Enterococcus canis NBRC 100695	13	29242	30114	UTP-glucose-1-phosphate uridylyltransferase	SAMD00046312	M
COG1211	2682470280	Ga0128518_104113	 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2681813000	Enterococcus canis NBRC 100695	13	118252	118947	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	SAMD00046312	I
COG1214	2682469816	Ga0128518_1036	tRNA threonylcarbamoyl adenosine modification protein YeaZ	2681813000	Enterococcus canis NBRC 100695	13	4065	4781	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	SAMD00046312	J
COG1215	2682470160	Ga0128518_103352	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	2681813000	Enterococcus canis NBRC 100695	13	361945	363255	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	SAMD00046312	N
COG1217	2682469626	Ga0128518_102208	GTP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	210922	212763	Predicted membrane GTPase involved in stress response	SAMD00046312	T
COG1219	2682469277	Ga0128518_101557	 ATP-dependent Clp protease ATP-binding subunit ClpX	2681813000	Enterococcus canis NBRC 100695	13	532121	533365	ATP-dependent protease Clp, ATPase subunit	SAMD00046312	O
COG1220	2682468896	Ga0128518_101175	ATP-dependent HslUV protease ATP-binding subunit HslU	2681813000	Enterococcus canis NBRC 100695	13	153326	154717	ATP-dependent protease HslVU (ClpYQ), ATPase subunit	SAMD00046312	O
COG1227	2682468887	Ga0128518_101166	manganese-dependent inorganic pyrophosphatase	2681813000	Enterococcus canis NBRC 100695	13	141386	142315	Inorganic pyrophosphatase/exopolyphosphatase	SAMD00046312	C
COG1230	2682471283	Ga0128518_11233	cobalt-zinc-cadmium efflux system protein	2681813000	Enterococcus canis NBRC 100695	13	44745	45638	Co/Zn/Cd efflux system component	SAMD00046312	P
COG1234	2682470770	Ga0128518_106148	Ribonuclease BN, tRNA processing enzyme	2681813000	Enterococcus canis NBRC 100695	13	151920	152660	Ribonuclease BN, tRNA processing enzyme	SAMD00046312	J
COG1234	2682468961	Ga0128518_101240	ribonuclease Z	2681813000	Enterococcus canis NBRC 100695	13	225894	226838	Ribonuclease BN, tRNA processing enzyme	SAMD00046312	J
COG1235	2682470000	Ga0128518_103191	Phosphoribosyl 1,2-cyclic phosphodiesterase	2681813000	Enterococcus canis NBRC 100695	13	195326	196138	Phosphoribosyl 1,2-cyclic phosphodiesterase	SAMD00046312	P
COG1242	2682471432	Ga0128518_1168	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	8067	9041	Radical SAM superfamily enzyme	SAMD00046312	R
COG1246	2682469218	Ga0128518_101498	N-acetylglutamate synthase, GNAT family	2681813000	Enterococcus canis NBRC 100695	13	475017	475430	N-acetylglutamate synthase or related acetyltransferase, GNAT family	SAMD00046312	E
COG1247	2682469908	Ga0128518_10399	L-amino acid N-acyltransferase YncA	2681813000	Enterococcus canis NBRC 100695	13	101429	101959	L-amino acid N-acyltransferase YncA	SAMD00046312	E
COG1247	2682469062	Ga0128518_101342	putative acetyltransferase	2681813000	Enterococcus canis NBRC 100695	13	333215	333688	L-amino acid N-acyltransferase YncA	SAMD00046312	E
COG1247	2682470366	Ga0128518_104199	phosphinothricin acetyltransferase	2681813000	Enterococcus canis NBRC 100695	13	216879	217367	L-amino acid N-acyltransferase YncA	SAMD00046312	E
COG1249	2682471364	Ga0128518_1145	 NADPH-glutathione reductase	2681813000	Enterococcus canis NBRC 100695	13	5569	6912	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682470584	Ga0128518_105203	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component	2681813000	Enterococcus canis NBRC 100695	13	196232	197455	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682470628	Ga0128518_1066	 dihydrolipoamide dehydrogenase	2681813000	Enterococcus canis NBRC 100695	13	4539	5948	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682469948	Ga0128518_103139	glutathione reductase (NADPH)	2681813000	Enterococcus canis NBRC 100695	13	138658	139977	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682470421	Ga0128518_10539	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component	2681813000	Enterococcus canis NBRC 100695	13	35859	37178	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682469633	Ga0128518_102215	 dihydrolipoamide dehydrogenase	2681813000	Enterococcus canis NBRC 100695	13	217748	219154	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1249	2682468842	Ga0128518_101121	glutathione reductase (NADPH)	2681813000	Enterococcus canis NBRC 100695	13	97747	99078	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	SAMD00046312	C
COG1250	2682468937	Ga0128518_101216	3-hydroxybutyryl-CoA dehydrogenase	2681813000	Enterococcus canis NBRC 100695	13	194387	195238	3-hydroxyacyl-CoA dehydrogenase	SAMD00046312	I
COG1251	2682470204	Ga0128518_10437	 assimilatory nitrite reductase (NAD(P)H) large subunit precursor	2681813000	Enterococcus canis NBRC 100695	13	36875	39307	NAD(P)H-nitrite reductase, large subunit	SAMD00046312	C
COG1252	2682470809	Ga0128518_106187	NADH dehydrogenase	2681813000	Enterococcus canis NBRC 100695	13	194306	195514	NADH dehydrogenase, FAD-containing subunit	SAMD00046312	C
COG1252	2682470923	Ga0128518_10792	NADH dehydrogenase	2681813000	Enterococcus canis NBRC 100695	13	82746	84683	NADH dehydrogenase, FAD-containing subunit	SAMD00046312	C
COG1253	2682469481	Ga0128518_10262	Hemolysin, contains CBS domains	2681813000	Enterococcus canis NBRC 100695	13	67766	69016	Hemolysin or related protein, contains CBS domains	SAMD00046312	R
COG1253	2682469409	Ga0128518_101690	putative hemolysin	2681813000	Enterococcus canis NBRC 100695	13	671733	673109	Hemolysin or related protein, contains CBS domains	SAMD00046312	R
COG1254	2682469653	Ga0128518_102235	acylphosphatase	2681813000	Enterococcus canis NBRC 100695	13	237434	237709	Acylphosphatase	SAMD00046312	C
COG1262	2682471487	Ga0128518_1221	sulfatase modifying factor 1	2681813000	Enterococcus canis NBRC 100695	13	2667	3518	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	SAMD00046312	O
COG1263	2682470735	Ga0128518_106113	 PTS system beta-glucoside-specific IIA component, Glc family /PTS system beta-glucoside-specific IIB component, Glc family /PTS system beta-glucoside-specific IIC component, Glc family	2681813000	Enterococcus canis NBRC 100695	13	112681	114525	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682469089	Ga0128518_101369	PTS system, beta-glucosides-specific IIC component	2681813000	Enterococcus canis NBRC 100695	13	356263	358125	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682470692	Ga0128518_10670	 PTS system beta-glucoside-specific IIA component, Glc family /PTS system beta-glucoside-specific IIB component, Glc family /PTS system beta-glucoside-specific IIC component, Glc family	2681813000	Enterococcus canis NBRC 100695	13	61944	63803	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682470786	Ga0128518_106164	PTS system, beta-glucosides-specific IIC component	2681813000	Enterococcus canis NBRC 100695	13	168336	170162	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682469646	Ga0128518_102228	PTS system, maltose and glucose-specific IIC component	2681813000	Enterococcus canis NBRC 100695	13	231225	232895	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682469993	Ga0128518_103184	 PTS system trehalose-specific IIB component, Glc family /PTS system trehalose-specific IIC component, Glc family /PTS system trehalose-specific IIA component, Glc family	2681813000	Enterococcus canis NBRC 100695	13	187849	189300	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682470697	Ga0128518_10675	 PTS system beta-glucoside-specific IIA component, Glc family /PTS system beta-glucoside-specific IIB component, Glc family /PTS system beta-glucoside-specific IIC component, Glc family	2681813000	Enterococcus canis NBRC 100695	13	69231	71126	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1263	2682469989	Ga0128518_103180	 PTS system IIA component, Glc family /PTS system IIB component, Glc family /PTS system IIC component, Glc family	2681813000	Enterococcus canis NBRC 100695	13	182814	184727	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	SAMD00046312	G
COG1264	2682469994	Ga0128518_103185	PTS system, trehalose-specific IIC component	2681813000	Enterococcus canis NBRC 100695	13	189388	189837	Phosphotransferase system IIB components	SAMD00046312	G
COG1267	2682470939	Ga0128518_1087	Phosphatidylglycerophosphatase A	2681813000	Enterococcus canis NBRC 100695	13	4694	5200	Phosphatidylglycerophosphatase A	SAMD00046312	I
COG1268	2682470472	Ga0128518_10590	biotin transport system substrate-specific component	2681813000	Enterococcus canis NBRC 100695	13	85893	86432	Biotin transporter BioY	SAMD00046312	H
COG1269	2682470133	Ga0128518_103325	V/A-type H+-transporting ATPase subunit I	2681813000	Enterococcus canis NBRC 100695	13	332755	334728	Archaeal/vacuolar-type H+-ATPase subunit I/STV1	SAMD00046312	C
COG1271	2682468858	Ga0128518_101137	 cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein	2681813000	Enterococcus canis NBRC 100695	13	116538	117698	Cytochrome bd-type quinol oxidase, subunit 1	SAMD00046312	C
COG1271	2682469191	Ga0128518_101471	cytochrome d ubiquinol oxidase subunit I	2681813000	Enterococcus canis NBRC 100695	13	452447	453850	Cytochrome bd-type quinol oxidase, subunit 1	SAMD00046312	C
COG1272	2682468834	Ga0128518_101113	hemolysin III	2681813000	Enterococcus canis NBRC 100695	13	91517	92170	Predicted membrane channel-forming protein YqfA, hemolysin III family	SAMD00046312	U
COG1275	2682470633	Ga0128518_10611	exfoliative toxin A/B	2681813000	Enterococcus canis NBRC 100695	13	10030	10989	Tellurite resistance protein TehA and related permeases	SAMD00046312	V
COG1275	2682470815	Ga0128518_106193	exfoliative toxin A/B	2681813000	Enterococcus canis NBRC 100695	13	203386	204342	Tellurite resistance protein TehA and related permeases	SAMD00046312	V
COG1275	2682471020	Ga0128518_10889	exfoliative toxin A/B	2681813000	Enterococcus canis NBRC 100695	13	75349	76338	Tellurite resistance protein TehA and related permeases	SAMD00046312	V
COG1278	2682469642	Ga0128518_102224	 cold-shock DNA-binding protein family	2681813000	Enterococcus canis NBRC 100695	13	228830	229030	Cold shock protein, CspA family	SAMD00046312	K
COG1278	2682468775	Ga0128518_10152	 cold-shock DNA-binding protein family	2681813000	Enterococcus canis NBRC 100695	13	36730	36933	Cold shock protein, CspA family	SAMD00046312	K
COG1278	2682469826	Ga0128518_10316	 cold-shock DNA-binding protein family	2681813000	Enterococcus canis NBRC 100695	13	14895	15095	Cold shock protein, CspA family	SAMD00046312	K
COG1278	2682471280	Ga0128518_11230	cold shock protein (beta-ribbon, CspA family)	2681813000	Enterococcus canis NBRC 100695	13	43120	43320	Cold shock protein, CspA family	SAMD00046312	K
