COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	Is.Partial.Gene	Scaffold.ID	Gene_Product	Cat
COG0536	8025826179	Ga0609718_05_8508_9818	GTP-binding protein	8025822726	Paenibacillus sp. ClWae2A	1	8508	9818	NA	8025822730	NA	L D
COG0537	8025825009	Ga0609718_02_1091978_1092307	histidine triad (HIT) family protein	8025822726	Paenibacillus sp. ClWae2A	1	1091978	1092307	NA	8025822727	NA	F R
COG0537	8025823027	Ga0609718_01_358188_358670	histidine triad (HIT) family protein	8025822726	Paenibacillus sp. ClWae2A	1	358188	358670	NA	8025822726	NA	F R
COG0537	8025825484	Ga0609718_03_483614_483973	histidine triad (HIT) family protein	8025822726	Paenibacillus sp. ClWae2A	1	483614	483973	NA	8025822728	NA	F R
COG0538	8025824605	Ga0609718_02_701711_703003	isocitrate dehydrogenase	8025822726	Paenibacillus sp. ClWae2A	1	701711	703003	NA	8025822727	NA	C
COG0539	8025823410	Ga0609718_01_826118_826489	ribosomal protein S1	8025822726	Paenibacillus sp. ClWae2A	1	826118	826489	NA	8025822726	NA	J
COG0539	8025823924	Ga0609718_01_1395316_1396530	small subunit ribosomal protein S1	8025822726	Paenibacillus sp. ClWae2A	1	1395316	1396530	NA	8025822726	NA	J
COG0540	8025825388	Ga0609718_03_382753_383667	aspartate carbamoyltransferase catalytic subunit	8025822726	Paenibacillus sp. ClWae2A	1	382753	383667	NA	8025822728	NA	F
COG0541	8025824314	Ga0609718_02_362177_363553	signal recognition particle subunit SRP54	8025822726	Paenibacillus sp. ClWae2A	1	362177	363553	NA	8025822727	NA	U
COG0542	8025829025	Ga0609718_22_56801_59263	ATP-dependent Clp protease ATP-binding subunit ClpC	8025822726	Paenibacillus sp. ClWae2A	1	56801	59263	NA	8025822747	NA	O
COG0544	8025826218	Ga0609718_05_49828_51168	trigger factor	8025822726	Paenibacillus sp. ClWae2A	1	49828	51168	NA	8025822730	NA	O
COG0546	8025827169	Ga0609718_08_71653_72420	phosphoglycolate phosphatase	8025822726	Paenibacillus sp. ClWae2A	1	71653	72420	NA	8025822733	NA	C
COG0546	8025824635	Ga0609718_02_736430_737224	phosphoglycolate phosphatase	8025822726	Paenibacillus sp. ClWae2A	1	736430	737224	NA	8025822727	NA	C
COG0546	8025824130	Ga0609718_02_179481_180125	phosphoglycolate phosphatase-like HAD superfamily hydrolase	8025822726	Paenibacillus sp. ClWae2A	1	179481	180125	NA	8025822727	NA	C
COG0546	8025827526	Ga0609718_09_188762_189532	phosphoglycolate phosphatase	8025822726	Paenibacillus sp. ClWae2A	1	188762	189532	NA	8025822734	NA	C
COG0546	8025828038	Ga0609718_12_178482_179138	pyrophosphatase PpaX	8025822726	Paenibacillus sp. ClWae2A	1	178482	179138	NA	8025822737	NA	C
COG0547	8025823896	Ga0609718_01_1369728_1370819	anthranilate phosphoribosyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	1369728	1370819	NA	8025822726	NA	E
COG0547	8025827451	Ga0609718_09_106196_107272	anthranilate phosphoribosyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	106196	107272	NA	8025822734	NA	E
COG0548	8025826127	Ga0609718_04_421921_422760	acetylglutamate kinase	8025822726	Paenibacillus sp. ClWae2A	1	421921	422760	NA	8025822729	NA	E
COG0550	8025823607	Ga0609718_01_1039280_1041619	DNA topoisomerase-3	8025822726	Paenibacillus sp. ClWae2A	1	1039280	1041619	NA	8025822726	NA	L
COG0550	8025824291	Ga0609718_02_339642_341741	DNA topoisomerase-1	8025822726	Paenibacillus sp. ClWae2A	1	339642	341741	NA	8025822727	NA	L
COG0552	8025824317	Ga0609718_02_365025_366038	fused signal recognition particle receptor	8025822726	Paenibacillus sp. ClWae2A	1	365025	366038	NA	8025822727	NA	U
COG0553	8025824426	Ga0609718_02_504817_506580	SNF2 family DNA or RNA helicase	8025822726	Paenibacillus sp. ClWae2A	1	504817	506580	NA	8025822727	NA	K L
COG0553	8025826159	Ga0609718_04_463962_467612	SNF2 family DNA or RNA helicase	8025822726	Paenibacillus sp. ClWae2A	1	463962	467612	NA	8025822729	NA	K L
COG0553	8025827907	Ga0609718_12_14758_17787	SNF2 family DNA or RNA helicase	8025822726	Paenibacillus sp. ClWae2A	1	14758	17787	NA	8025822737	NA	K L
COG0554	8025825775	Ga0609718_04_27442_28929	glycerol kinase	8025822726	Paenibacillus sp. ClWae2A	1	27442	28929	NA	8025822729	NA	C
COG0555	8025826860	Ga0609718_07_75739_76554	sulfate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	75739	76554	NA	8025822732	NA	P
COG0555	8025828163	Ga0609718_13_118888_119724	sulfate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	118888	119724	NA	8025822738	NA	P
COG0556	8025826152	Ga0609718_04_450872_452863	excinuclease ABC subunit B	8025822726	Paenibacillus sp. ClWae2A	1	450872	452863	NA	8025822729	NA	L
COG0557	8025828000	Ga0609718_12_134426_137218	ribonuclease R	8025822726	Paenibacillus sp. ClWae2A	1	134426	137218	NA	8025822737	NA	K
COG0558	8025824208	Ga0609718_02_256363_256992	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	256363	256992	NA	8025822727	NA	I
COG0559	8025826901	Ga0609718_07_111636_112541	urea transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	111636	112541	NA	8025822732	NA	E
COG0560	8025825395	Ga0609718_03_389700_390332	phosphatidylglycerophosphatase C	8025822726	Paenibacillus sp. ClWae2A	1	389700	390332	NA	8025822728	NA	E
COG0561	8025825002	Ga0609718_02_1085856_1086632	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	1085856	1086632	NA	8025822727	NA	H R
COG0561	8025824460	Ga0609718_02_540296_541099	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	540296	541099	NA	8025822727	NA	H R
COG0561	8025824112	Ga0609718_02_166838_167617	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	166838	167617	NA	8025822727	NA	H R
COG0561	8025826419	Ga0609718_05_283463_284212	phosphoglycolate phosphatase (TIGR01487 family)	8025822726	Paenibacillus sp. ClWae2A	1	283463	284212	NA	8025822730	NA	H R
COG0561	8025826915	Ga0609718_07_121167_122063	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	121167	122063	NA	8025822732	NA	H R
COG0561	8025828172	Ga0609718_13_126572_127393	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	126572	127393	NA	8025822738	NA	H R
COG0561	8025826630	Ga0609718_06_144169_145020	hydroxymethylpyrimidine pyrophosphatase-like HAD family hydrolase	8025822726	Paenibacillus sp. ClWae2A	1	144169	145020	NA	8025822731	NA	H R
COG0561	8025826844	Ga0609718_07_61344_62147	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	61344	62147	NA	8025822732	NA	H R
COG0561	8025823417	Ga0609718_01_830724_831167	HAD superfamily hydrolase (TIGR01484 family)	8025822726	Paenibacillus sp. ClWae2A	1	830724	831167	NA	8025822726	NA	H R
COG0561	8025823714	Ga0609718_01_1169791_1170648	Cof subfamily protein (haloacid dehalogenase superfamily)	8025822726	Paenibacillus sp. ClWae2A	1	1169791	1170648	NA	8025822726	NA	H R
COG0561	8025823418	Ga0609718_01_831198_831749	hydroxymethylpyrimidine pyrophosphatase-like HAD family hydrolase	8025822726	Paenibacillus sp. ClWae2A	1	831198	831749	NA	8025822726	NA	H R
COG0563	8025824134	Ga0609718_02_182682_183203	adenylate kinase family enzyme	8025822726	Paenibacillus sp. ClWae2A	1	182682	183203	NA	8025822727	NA	F
COG0563	8025828973	Ga0609718_22_14559_15203	adenylate kinase	8025822726	Paenibacillus sp. ClWae2A	1	14559	15203	NA	8025822747	NA	F
COG0563	8025824056	Ga0609718_02_125509_126078	adenylate kinase family enzyme	8025822726	Paenibacillus sp. ClWae2A	1	125509	126078	NA	8025822727	NA	F
COG0564	8025824864	Ga0609718_02_946394_947377	23S rRNA pseudouridine1911/1915/1917 synthase	8025822726	Paenibacillus sp. ClWae2A	1	946394	947377	NA	8025822727	NA	J
COG0564	8025823806	Ga0609718_01_1269791_1270522	23S rRNA pseudouridine1911/1915/1917 synthase	8025822726	Paenibacillus sp. ClWae2A	1	1269791	1270522	NA	8025822726	NA	J
COG0564	8025825398	Ga0609718_03_392809_393822	23S rRNA pseudouridine1911/1915/1917 synthase	8025822726	Paenibacillus sp. ClWae2A	1	392809	393822	NA	8025822728	NA	J
COG0564	8025826202	Ga0609718_05_30512_31435	23S rRNA pseudouridine1911/1915/1917 synthase	8025822726	Paenibacillus sp. ClWae2A	1	30512	31435	NA	8025822730	NA	J
COG0564	8025826793	Ga0609718_07_8054_9202	23S rRNA pseudouridine1911/1915/1917 synthase	8025822726	Paenibacillus sp. ClWae2A	1	8054	9202	NA	8025822732	NA	J
COG0566	8025826471	Ga0609718_05_331247_332068	TrmH family RNA methyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	331247	332068	NA	8025822730	NA	J
COG0566	8025829013	Ga0609718_22_44876_45622	23S rRNA (guanosine2251-2'-O)-methyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	44876	45622	NA	8025822747	NA	J
COG0567	8025824923	Ga0609718_02_1013487_1016360	2-oxoglutarate dehydrogenase E1 component	8025822726	Paenibacillus sp. ClWae2A	1	1013487	1016360	NA	8025822727	NA	C
COG0568	8025825464	Ga0609718_03_463754_464893	RNA polymerase primary sigma factor	8025822726	Paenibacillus sp. ClWae2A	1	463754	464893	NA	8025822728	NA	K
COG0569	8025826472	Ga0609718_05_332068_332730	trk system potassium uptake protein TrkA	8025822726	Paenibacillus sp. ClWae2A	1	332068	332730	NA	8025822730	NA	T P
COG0569	8025826343	Ga0609718_05_195265_195936	trk system potassium uptake protein TrkA	8025822726	Paenibacillus sp. ClWae2A	1	195265	195936	NA	8025822730	NA	T P
COG0571	8025824319	Ga0609718_02_370126_370878	ribonuclease-3	8025822726	Paenibacillus sp. ClWae2A	1	370126	370878	NA	8025822727	NA	K
COG0572	8025827914	Ga0609718_12_25255_25887	uridine kinase	8025822726	Paenibacillus sp. ClWae2A	1	25255	25887	NA	8025822737	NA	F
COG0573	8025828226	Ga0609718_14_3758_4693	phosphate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	3758	4693	NA	8025822739	NA	P
COG0573	8025827297	Ga0609718_08_220602_221570	phosphate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	220602	221570	NA	8025822733	NA	P
COG0574	8025823956	Ga0609718_02_16309_18582	pyruvate,orthophosphate dikinase	8025822726	Paenibacillus sp. ClWae2A	1	16309	18582	NA	8025822727	NA	G
COG0575	8025824245	Ga0609718_02_298575_299369	phosphatidate cytidylyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	298575	299369	NA	8025822727	NA	I
COG0575	8025823185	Ga0609718_01_548329_548541	CDP-diglyceride synthetase	8025822726	Paenibacillus sp. ClWae2A	1	548329	548541	NA	8025822726	NA	I
COG0576	8025825505	Ga0609718_03_513014_513577	molecular chaperone GrpE	8025822726	Paenibacillus sp. ClWae2A	1	513014	513577	NA	8025822728	NA	O
COG0577	8025825792	Ga0609718_04_44330_44644	ABC-type antimicrobial peptide transport system permease subunit	8025822726	Paenibacillus sp. ClWae2A	1	44330	44644	NA	8025822729	NA	V
COG0577	8025824973	Ga0609718_02_1061729_1063654	bacitracin transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	1061729	1063654	NA	8025822727	NA	V
COG0577	8025829124	Ga0609718_24_31410_33812	putative ABC transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	31410	33812	NA	8025822749	NA	V
COG0577	8025826605	Ga0609718_06_116155_117525	ABC-type antimicrobial peptide transport system permease subunit	8025822726	Paenibacillus sp. ClWae2A	1	116155	117525	NA	8025822731	NA	V
COG0577	8025825572	Ga0609718_03_580222_582555	putative ABC transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	580222	582555	NA	8025822728	NA	V
COG0577	8025822754	Ga0609718_01_34252_36210	putative ABC transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	34252	36210	NA	8025822726	NA	V
COG0577	8025823789	Ga0609718_01_1248795_1250753	putative ABC transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	1248795	1250753	NA	8025822726	NA	V
COG0577	8025828526	Ga0609718_16_21708_22838	putative ABC transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	21708	22838	NA	8025822741	NA	V
COG0578	8025825776	Ga0609718_04_29325_30983	glycerol-3-phosphate dehydrogenase	8025822726	Paenibacillus sp. ClWae2A	1	29325	30983	NA	8025822729	NA	C
COG0579	8025827862	Ga0609718_11_135964_137469	malate dehydrogenase (quinone)	8025822726	Paenibacillus sp. ClWae2A	1	135964	137469	NA	8025822736	NA	G
COG0581	8025827298	Ga0609718_08_221567_222478	phosphate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	221567	222478	NA	8025822733	NA	P
COG0581	8025828225	Ga0609718_14_2868_3761	phosphate transport system permease protein	8025822726	Paenibacillus sp. ClWae2A	1	2868	3761	NA	8025822739	NA	P
COG0582	8025823667	Ga0609718_01_1097964_1098440	integrase	8025822726	Paenibacillus sp. ClWae2A	1	1097964	1098440	NA	8025822726	NA	L X
COG0582	8025823580	Ga0609718_01_1010449_1011540	integrase	8025822726	Paenibacillus sp. ClWae2A	1	1010449	1011540	NA	8025822726	NA	L X
COG0583	8025826306	Ga0609718_05_149475_150347	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	149475	150347	NA	8025822730	NA	K
COG0583	8025823140	Ga0609718_01_497322_498197	LysR family transcriptional activator of glutamate synthase operon	8025822726	Paenibacillus sp. ClWae2A	1	497322	498197	NA	8025822726	NA	K
COG0583	8025829109	Ga0609718_24_15626_16492	LysR family cyn operon transcriptional activator	8025822726	Paenibacillus sp. ClWae2A	1	15626	16492	NA	8025822749	NA	K
COG0583	8025825558	Ga0609718_03_564328_565239	LysR family transcriptional activator of glutamate synthase operon	8025822726	Paenibacillus sp. ClWae2A	1	564328	565239	NA	8025822728	NA	K
COG0583	8025826342	Ga0609718_05_194282_195205	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	194282	195205	NA	8025822730	NA	K
COG0583	8025824583	Ga0609718_02_669382_670311	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	669382	670311	NA	8025822727	NA	K
COG0583	8025824018	Ga0609718_02_86456_87331	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	86456	87331	NA	8025822727	NA	K
COG0583	8025827140	Ga0609718_08_40808_41698	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	40808	41698	NA	8025822733	NA	K
COG0583	8025824480	Ga0609718_02_559548_560459	LysR family transcriptional activator of glutamate synthase operon	8025822726	Paenibacillus sp. ClWae2A	1	559548	560459	NA	8025822727	NA	K
COG0583	8025824547	Ga0609718_02_623264_624166	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	623264	624166	NA	8025822727	NA	K
COG0583	8025823166	Ga0609718_01_530698_531585	LysR family transcriptional activator of glutamate synthase operon	8025822726	Paenibacillus sp. ClWae2A	1	530698	531585	NA	8025822726	NA	K
COG0583	8025825699	Ga0609718_03_731207_732112	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	731207	732112	NA	8025822728	NA	K
COG0583	8025828741	Ga0609718_18_61619_62515	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	61619	62515	NA	8025822743	NA	K
COG0583	8025828326	Ga0609718_14_104237_105100	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	104237	105100	NA	8025822739	NA	K
COG0583	8025825287	Ga0609718_03_284636_285559	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	284636	285559	NA	8025822728	NA	K
COG0583	8025823836	Ga0609718_01_1312051_1312977	LysR family hydrogen peroxide-inducible transcriptional activator	8025822726	Paenibacillus sp. ClWae2A	1	1312051	1312977	NA	8025822726	NA	K
COG0583	8025823738	Ga0609718_01_1199506_1200390	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	1199506	1200390	NA	8025822726	NA	K
COG0583	8025823153	Ga0609718_01_515176_516060	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	515176	516060	NA	8025822726	NA	K
COG0583	8025828375	Ga0609718_14_161835_162743	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	161835	162743	NA	8025822739	NA	K
COG0583	8025825785	Ga0609718_04_37088_37972	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	37088	37972	NA	8025822729	NA	K
COG0583	8025826737	Ga0609718_06_266450_267310	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	266450	267310	NA	8025822731	NA	K
COG0583	8025826734	Ga0609718_06_263716_264618	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	263716	264618	NA	8025822731	NA	K
COG0583	8025826718	Ga0609718_06_243681_244592	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	243681	244592	NA	8025822731	NA	K
COG0583	8025826334	Ga0609718_05_185398_186300	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	185398	186300	NA	8025822730	NA	K
COG0583	8025823749	Ga0609718_01_1210761_1211627	DNA-binding transcriptional LysR family regulator	8025822726	Paenibacillus sp. ClWae2A	1	1210761	1211627	NA	8025822726	NA	K
COG0584	8025824512	Ga0609718_02_590419_591171	glycerophosphoryl diester phosphodiesterase	8025822726	Paenibacillus sp. ClWae2A	1	590419	591171	NA	8025822727	NA	I
COG0584	8025825352	Ga0609718_03_346899_347636	glycerophosphoryl diester phosphodiesterase	8025822726	Paenibacillus sp. ClWae2A	1	346899	347636	NA	8025822728	NA	I
COG0584	8025826164	Ga0609718_04_471379_472254	glycerophosphoryl diester phosphodiesterase	8025822726	Paenibacillus sp. ClWae2A	1	471379	472254	NA	8025822729	NA	I
COG0586	8025828447	Ga0609718_15_51538_52023	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	51538	52023	NA	8025822740	NA	M
COG0586	8025828809	Ga0609718_19_57616_58230	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	57616	58230	NA	8025822744	NA	M
COG0586	8025826845	Ga0609718_07_62261_62440	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	62261	62440	NA	8025822732	NA	M
COG0586	8025828680	Ga0609718_17_78061_78708	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	78061	78708	NA	8025822742	NA	M
COG0586	8025827326	Ga0609718_08_258940_259545	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	258940	259545	NA	8025822733	NA	M
COG0586	8025824866	Ga0609718_02_948098_948709	membrane protein DedA with SNARE-associated domain	8025822726	Paenibacillus sp. ClWae2A	1	948098	948709	NA	8025822727	NA	M
COG0586	8025826459	Ga0609718_05_323178_323681	membrane-associated protein	8025822726	Paenibacillus sp. ClWae2A	1	323178	323681	NA	8025822730	NA	M
COG0587	8025824616	Ga0609718_02_712184_716266	DNA-directed DNA polymerase III PolC	8025822726	Paenibacillus sp. ClWae2A	1	712184	716266	NA	8025822727	NA	L
COG0588	8025828452	Ga0609718_15_55706_56449	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	8025822726	Paenibacillus sp. ClWae2A	1	55706	56449	NA	8025822740	NA	G
COG0589	8025829199	Ga0609718_26_18783_19205	nucleotide-binding universal stress UspA family protein	8025822726	Paenibacillus sp. ClWae2A	1	18783	19205	NA	8025822751	NA	T
COG0589	8025827568	Ga0609718_10_7543_7977	nucleotide-binding universal stress UspA family protein	8025822726	Paenibacillus sp. ClWae2A	1	7543	7977	NA	8025822735	NA	T
COG0590	8025825020	Ga0609718_02_1099094_1099609	tRNA(adenine34) deaminase	8025822726	Paenibacillus sp. ClWae2A	1	1099094	1099609	NA	8025822727	NA	J
COG0590	8025829042	Ga0609718_23_9519_10025	tRNA(adenine34) deaminase	8025822726	Paenibacillus sp. ClWae2A	1	9519	10025	NA	8025822748	NA	J
COG0590	8025823047	Ga0609718_01_383113_383634	tRNA(Arg) A34 adenosine deaminase TadA	8025822726	Paenibacillus sp. ClWae2A	1	383113	383634	NA	8025822726	NA	J
COG0592	8025823195	Ga0609718_01_558426_559550	DNA polymerase-3 subunit beta	8025822726	Paenibacillus sp. ClWae2A	1	558426	559550	NA	8025822726	NA	L
COG0592	8025827744	Ga0609718_11_9599_10741	DNA polymerase-3 subunit beta	8025822726	Paenibacillus sp. ClWae2A	1	9599	10741	NA	8025822736	NA	L
COG0593	8025827745	Ga0609718_11_10962_12308	chromosomal replication initiator protein	8025822726	Paenibacillus sp. ClWae2A	1	10962	12308	NA	8025822736	NA	L
COG0594	8025827750	Ga0609718_11_18112_18462	ribonuclease P protein component	8025822726	Paenibacillus sp. ClWae2A	1	18112	18462	NA	8025822736	NA	J
COG0595	8025822810	Ga0609718_01_111752_113425	ribonuclease J	8025822726	Paenibacillus sp. ClWae2A	1	111752	113425	NA	8025822726	NA	J
COG0595	8025824221	Ga0609718_02_269203_270882	ribonuclease J	8025822726	Paenibacillus sp. ClWae2A	1	269203	270882	NA	8025822727	NA	J
COG0596	8025828764	Ga0609718_19_5863_6789	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	5863	6789	NA	8025822744	NA	H R
COG0596	8025825609	Ga0609718_03_621436_622275	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	621436	622275	NA	8025822728	NA	H R
COG0596	8025825372	Ga0609718_03_363558_364373	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	363558	364373	NA	8025822728	NA	H R
COG0596	8025827168	Ga0609718_08_70854_71618	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	70854	71618	NA	8025822733	NA	H R
COG0596	8025822944	Ga0609718_01_272474_273457	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	8025822726	Paenibacillus sp. ClWae2A	1	272474	273457	NA	8025822726	NA	H R
COG0596	8025827803	Ga0609718_11_72781_73722	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	72781	73722	NA	8025822736	NA	H R
COG0596	8025828804	Ga0609718_19_50837_51628	3-oxoadipate enol-lactonase	8025822726	Paenibacillus sp. ClWae2A	1	50837	51628	NA	8025822744	NA	H R
COG0596	8025827586	Ga0609718_10_28773_29765	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	28773	29765	NA	8025822735	NA	H R
COG0596	8025825669	Ga0609718_03_699781_700587	sigma-B regulation protein RsbQ	8025822726	Paenibacillus sp. ClWae2A	1	699781	700587	NA	8025822728	NA	H R
COG0596	8025826648	Ga0609718_06_161680_163032	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	161680	163032	NA	8025822731	NA	H R
COG0596	8025823227	Ga0609718_01_600350_601324	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	600350	601324	NA	8025822726	NA	H R
COG0596	8025827595	Ga0609718_10_39363_40193	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	39363	40193	NA	8025822735	NA	H R
COG0596	8025825733	Ga0609718_03_766942_767925	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	766942	767925	NA	8025822728	NA	H R
COG0596	8025824051	Ga0609718_02_122011_123039	L-proline amide hydrolase	8025822726	Paenibacillus sp. ClWae2A	1	122011	123039	NA	8025822727	NA	H R
COG0596	8025828613	Ga0609718_17_8997_9812	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	8997	9812	NA	8025822742	NA	H R
COG0596	8025822859	Ga0609718_01_177443_178420	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	177443	178420	NA	8025822726	NA	H R
COG0596	8025823340	Ga0609718_01_754589_755485	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	754589	755485	NA	8025822726	NA	H R
COG0596	8025822950	Ga0609718_01_281798_282739	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	281798	282739	NA	8025822726	NA	H R
COG0596	8025822943	Ga0609718_01_271362_272348	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	271362	272348	NA	8025822726	NA	H R
COG0596	8025823762	Ga0609718_01_1222603_1223616	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	1222603	1223616	NA	8025822726	NA	H R
COG0596	8025828630	Ga0609718_17_26443_27468	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	26443	27468	NA	8025822742	NA	H R
COG0596	8025828486	Ga0609718_15_96461_97270	non-heme chloroperoxidase	8025822726	Paenibacillus sp. ClWae2A	1	96461	97270	NA	8025822740	NA	H R
COG0596	8025825602	Ga0609718_03_614822_615691	pimeloyl-ACP methyl ester carboxylesterase	8025822726	Paenibacillus sp. ClWae2A	1	614822	615691	NA	8025822728	NA	H R
COG0597	8025827382	Ga0609718_09_31974_32465	signal peptidase II	8025822726	Paenibacillus sp. ClWae2A	1	31974	32465	NA	8025822734	NA	M U
COG0597	8025825399	Ga0609718_03_393764_394258	signal peptidase II	8025822726	Paenibacillus sp. ClWae2A	1	393764	394258	NA	8025822728	NA	M U
COG0598	8025827602	Ga0609718_10_45820_46779	magnesium transporter	8025822726	Paenibacillus sp. ClWae2A	1	45820	46779	NA	8025822735	NA	P
COG0598	8025824857	Ga0609718_02_939623_940558	magnesium transporter	8025822726	Paenibacillus sp. ClWae2A	1	939623	940558	NA	8025822727	NA	P
COG0598	8025824806	Ga0609718_02_881350_882357	heme-based aerotactic transducer	8025822726	Paenibacillus sp. ClWae2A	1	881350	882357	NA	8025822727	NA	P
COG0598	8025828795	Ga0609718_19_44558_45589	magnesium transporter	8025822726	Paenibacillus sp. ClWae2A	1	44558	45589	NA	8025822744	NA	P
COG0599	8025824639	Ga0609718_02_742322_742690	4-carboxymuconolactone decarboxylase	8025822726	Paenibacillus sp. ClWae2A	1	742322	742690	NA	8025822727	NA	R
COG0599	8025823394	Ga0609718_01_809600_809731	alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein YurZ	8025822726	Paenibacillus sp. ClWae2A	1	809600	809731	NA	8025822726	NA	R
COG0599	8025824452	Ga0609718_02_533965_534294	AhpD family alkylhydroperoxidase	8025822726	Paenibacillus sp. ClWae2A	1	533965	534294	NA	8025822727	NA	R
